これは【Slack】のショートカットキーのクイズです。全部で【問】あります。[改行][改行]Macを基準にしています。Windowsユーザーは「command」を「control」に置き換えてください。[改行][改行]「スレッドを開始、またはスレッドに返信する」は何？,4,あ,い,う,T or →
これは【Slack】のショートカットキーのクイズです。全部で【問】あります。[改行][改行]Macを基準にしています。Windowsユーザーは「command」を「control」に置き換えてください。[改行][改行]「メッセージをピン留めする/ピンを外す」は何？,4,あ,い,う,P
これは【Slack】のショートカットキーのクイズです。全部で【問】あります。[改行][改行]Macを基準にしています。Windowsユーザーは「command」を「control」に置き換えてください。[改行][改行]「メッセージを共有する」は何？,4,あ,い,う,S
これは【Slack】のショートカットキーのクイズです。全部で【問】あります。[改行][改行]Macを基準にしています。Windowsユーザーは「command」を「control」に置き換えてください。[改行][改行]「メッセージをブックマークに登録する、またはブックマークから削除する」は何？,4,あ,い,う,A
これは【Slack】のショートカットキーのクイズです。全部で【問】あります。[改行][改行]Macを基準にしています。Windowsユーザーは「command」を「control」に置き換えてください。[改行][改行]「特定のメッセージから未読にマークする」は何？,4,あ,い,う,U
これは【Slack】のショートカットキーのクイズです。全部で【問】あります。[改行][改行]Macを基準にしています。Windowsユーザーは「command」を「control」に置き換えてください。[改行][改行]「自分のメッセージを削除する」は何？,4,あ,い,う,delete
これは【Slack】のショートカットキーのクイズです。全部で【問】あります。[改行][改行]Macを基準にしています。Windowsユーザーは「command」を「control」に置き換えてください。[改行][改行]「メッセージのリマインダーを作成する」は何？,4,あ,い,う,M
これは【Slack】のショートカットキーのクイズです。全部で【問】あります。[改行][改行]Macを基準にしています。Windowsユーザーは「command」を「control」に置き換えてください。[改行][改行]「自分の直近のメッセージを編集」は何？,4,あ,い,う,Cmd+↑
これは【Slack】のショートカットキーのクイズです。全部で【問】あります。[改行][改行]Macを基準にしています。Windowsユーザーは「command」を「control」に置き換えてください。[改行][改行]「テキストの現在行の先頭まで選択」は何？,4,あ,い,う,Shift+↑
これは【Slack】のショートカットキーのクイズです。全部で【問】あります。[改行][改行]Macを基準にしています。Windowsユーザーは「command」を「control」に置き換えてください。[改行][改行]「テキストの現在行の最後まで選択」は何？,4,あ,い,う,Shift+↓
これは【Slack】のショートカットキーのクイズです。全部で【問】あります。[改行][改行]Macを基準にしています。Windowsユーザーは「command」を「control」に置き換えてください。[改行][改行]「テキストの現在行の最後まで選択」は何？,4,あ,い,う,Shift+↓
これは【Slack】のショートカットキーのクイズです。全部で【問】あります。[改行][改行]Macを基準にしています。Windowsユーザーは「command」を「control」に置き換えてください。[改行][改行]「メッセージ内で改行」は何？,4,あ,い,う,Shift+Enter
これは【Slack】のショートカットキーのクイズです。全部で【問】あります。[改行][改行]Macを基準にしています。Windowsユーザーは「command」を「control」に置き換えてください。[改行][改行]「メッセージに絵文字リアクションを追加」は何？,4,あ,い,う,Cmd+Shift+/
これは【Slack】のショートカットキーのクイズです。全部で【問】あります。[改行][改行]Macを基準にしています。Windowsユーザーは「command」を「control」に置き換えてください。[改行][改行]「選択したテキストを太字に設定」は何？,4,あ,い,う,Cmd+B
これは【Slack】のショートカットキーのクイズです。全部で【問】あります。[改行][改行]Macを基準にしています。Windowsユーザーは「command」を「control」に置き換えてください。[改行][改行]「選択したテキストを斜体に設定」は何？,4,あ,い,う,Cmd+I
これは【Slack】のショートカットキーのクイズです。全部で【問】あります。[改行][改行]Macを基準にしています。Windowsユーザーは「command」を「control」に置き換えてください。[改行][改行]「選択したテキストに取り消し線を設定」は何？,4,あ,い,う,Cmd+Shift+X
これは【Slack】のショートカットキーのクイズです。全部で【問】あります。[改行][改行]Macを基準にしています。Windowsユーザーは「command」を「control」に置き換えてください。[改行][改行]「選択したテキストを引用」は何？,4,あ,い,う,Cmd+Shift+9
これは【Slack】のショートカットキーのクイズです。全部で【問】あります。[改行][改行]Macを基準にしています。Windowsユーザーは「command」を「control」に置き換えてください。[改行][改行]「選択したテキストをコード化する」は何？,4,あ,い,う,Cmd+Shift+C
これは【Slack】のショートカットキーのクイズです。全部で【問】あります。[改行][改行]Macを基準にしています。Windowsユーザーは「command」を「control」に置き換えてください。[改行][改行]「選択したテキストをコードブロック化する」は何？,4,あ,い,う,Cmd+Option+Shift+C
これは【Slack】のショートカットキーのクイズです。全部で【問】あります。[改行][改行]Macを基準にしています。Windowsユーザーは「command」を「control」に置き換えてください。[改行][改行]「選択したテキストを番号付きリストに設定」は何？,4,あ,い,う,Cmd+Shift+7
これは【Slack】のショートカットキーのクイズです。全部で【問】あります。[改行][改行]Macを基準にしています。Windowsユーザーは「command」を「control」に置き換えてください。[改行][改行]「選択したテキストを箇条書きリストに設定」は何？,4,あ,い,う,Cmd+Shift+8
これは【Slack】のショートカットキーのクイズです。全部で【問】あります。[改行][改行]Macを基準にしています。Windowsユーザーは「command」を「control」に置き換えてください。[改行][改行]「別のソースからSlackへMarkdownでテキストをコピー&ペーストする時に書式設定を適用する」は何？,4,あ,い,う,Cmd+Shift+F
これは【Slack】のショートカットキーのクイズです。全部で【問】あります。[改行][改行]Macを基準にしています。Windowsユーザーは「command」を「control」に置き換えてください。[改行][改行]「メッセージのフォーマットを元に戻す」は何？,4,あ,い,う,Cmd+Z
これは【Slack】のショートカットキーのクイズです。全部で【問】あります。[改行][改行]Macを基準にしています。Windowsユーザーは「command」を「control」に置き換えてください。[改行][改行]「ファイルをアップロードする」は何？,4,あ,い,う,Cmd+U
これは【Slack】のショートカットキーのクイズです。全部で【問】あります。[改行][改行]Macを基準にしています。Windowsユーザーは「command」を「control」に置き換えてください。[改行][改行]「ダウンロードしたファイルをすべて表示する」は何？,4,あ,い,う,Cmd+Shift+J
これは【Slack】のショートカットキーのクイズです。全部で【問】あります。[改行][改行]Macを基準にしています。Windowsユーザーは「command」を「control」に置き換えてください。[改行][改行]「新しいスニペットを作成する」は何？,4,あ,い,う,Cmd+Shift+Enter
これは【Slack】のショートカットキーのクイズです。全部で【問】あります。[改行][改行]Macを基準にしています。Windowsユーザーは「command」を「control」に置き換えてください。[改行][改行]「ミュートのON/OFF」は何？,4,あ,い,う,M
これは【Slack】のショートカットキーのクイズです。全部で【問】あります。[改行][改行]Macを基準にしています。Windowsユーザーは「command」を「control」に置き換えてください。[改行][改行]「ビデオのON/OFF」は何？,4,あ,い,う,V
これは【Slack】のショートカットキーのクイズです。全部で【問】あります。[改行][改行]Macを基準にしています。Windowsユーザーは「command」を「control」に置き換えてください。[改行][改行]「招待されているメンバーリストを表示する」は何？,4,あ,い,う,+ or A
これは【Slack】のショートカットキーのクイズです。全部で【問】あります。[改行][改行]Macを基準にしています。Windowsユーザーは「command」を「control」に置き換えてください。[改行][改行]「絵文字リアクションを表示・選択する」は何？,4,あ,い,う,E+1~9
